same_education_req|var_pop|agegroup|closest_relative_group|relative_group|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
yes|bd_16#prev_2021|65+|closest_relative|case|male|male|1,070 (45.1)|45.1286377056094||1070
yes|bd_16#prev_2021|65+|closest_relative|case|cci_g|cci_g: title||||
yes|bd_16#prev_2021|65+|closest_relative|case|cci_g|cci_g: +3|170 (7.2)|7.16997047659215||170
yes|bd_16#prev_2021|65+|closest_relative|case|cci_g|cci_g: 0|1,663 (70.1)|70.1391817798397||1663
yes|bd_16#prev_2021|65+|closest_relative|case|cci_g|cci_g: 1-2|538 (22.7)|22.6908477435681||538
yes|bd_16#prev_2021|65+|closest_relative|case|age_index|age_index|67.7 (55.6;74.8)|55.6356164383561|74.7780821917808|67.665753425
yes|bd_16#prev_2021|65+|closest_relative|case|education_level|education_level: title||||
yes|bd_16#prev_2021|65+|closest_relative|case|education_level|education_level: long_education|616 (26.0)|25.9805989034162||616
yes|bd_16#prev_2021|65+|closest_relative|case|education_level|education_level: medium_education|1,148 (48.4)|48.4183888654576||1148
yes|bd_16#prev_2021|65+|closest_relative|case|education_level|education_level: no_education|94 (4.0)|3.96457191058625||94
yes|bd_16#prev_2021|65+|closest_relative|case|education_level|education_level: short_education|513 (21.6)|21.6364403205398||513
yes|bd_16#prev_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: title||||
yes|bd_16#prev_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: child|850 (35.8)|35.8498523829607||850
yes|bd_16#prev_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: father|0 (0.0)|0||0
yes|bd_16#prev_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: mother|0 (0.0)|0||0
yes|bd_16#prev_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: parent|0 (0.0)|0||0
yes|bd_16#prev_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: partner|1,521 (64.2)|64.1501476170392||1521
yes|bd_16#prev_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: sibling|0 (0.0)|0||0
yes|bd_16#prev_2021|65+|closest_relative|control|__n|__n|2,371 (100.0)|100||2371
yes|bd_16#prev_2021|65+|closest_relative|control|male|male|1,067 (45.0)|45.002108814846||1067
yes|bd_16#prev_2021|65+|closest_relative|control|cci_g|cci_g: title||||
yes|bd_16#prev_2021|65+|closest_relative|control|cci_g|cci_g: +3|133 (5.6)|5.60944749051033||133
yes|bd_16#prev_2021|65+|closest_relative|control|cci_g|cci_g: 0|1,667 (70.3)|70.3078869675242||1667
yes|bd_16#prev_2021|65+|closest_relative|control|cci_g|cci_g: 1-2|571 (24.1)|24.0826655419654||571
yes|bd_16#prev_2021|65+|closest_relative|control|age_index|age_index|67.6 (55.4;74.6)|55.4328767123287|74.6273972602739|67.605479452
yes|bd_16#prev_2021|65+|closest_relative|control|education_level|education_level: title||||
yes|bd_16#prev_2021|65+|closest_relative|control|education_level|education_level: long_education|616 (26.0)|25.9805989034162||616
yes|bd_16#prev_2021|65+|closest_relative|control|education_level|education_level: medium_education|1,148 (48.4)|48.4183888654576||1148
yes|bd_16#prev_2021|65+|closest_relative|control|education_level|education_level: no_education|94 (4.0)|3.96457191058625||94
yes|bd_16#prev_2021|65+|closest_relative|control|education_level|education_level: short_education|513 (21.6)|21.6364403205398||513
yes|bd_16#prev_2021|65+|closest_relative|control|closest_relative_type|closest_relative_type: title||||
yes|bd_16#prev_2021|65+|closest_relative|control|closest_relative_type|closest_relative_type: child|850 (35.8)|35.8498523829607||850
yes|bd_16#prev_2021|65+|closest_relative|control|closest_relative_type|closest_relative_type: father|0 (0.0)|0||0
yes|bd_16#prev_2021|65+|closest_relative|control|closest_relative_type|closest_relative_type: mother|0 (0.0)|0||0
yes|bd_16#prev_2021|65+|closest_relative|control|closest_relative_type|closest_relative_type: parent|0 (0.0)|0||0
yes|bd_16#prev_2021|65+|closest_relative|control|closest_relative_type|closest_relative_type: partner|1,521 (64.2)|64.1501476170392||1521
yes|bd_16#prev_2021|65+|closest_relative|control|closest_relative_type|closest_relative_type: sibling|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|case|__n|__n|107 (100.0)|100||107
yes|bd_17#inc_2016_2021|0-24|father|case|male|male|107 (100.0)|100||107
yes|bd_17#inc_2016_2021|0-24|father|case|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|0-24|father|case|cci_g|cci_g: +3|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|father|case|cci_g|cci_g: 0|92 (86.0)|85.9813084112149||92
yes|bd_17#inc_2016_2021|0-24|father|case|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|father|case|age_index|age_index|44.6 (37.9;51.4)|37.917808219178|51.394610375028|44.632876712
yes|bd_17#inc_2016_2021|0-24|father|case|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|0-24|father|case|education_level|education_level: long_education|24 (22.4)|22.429906542056||24
yes|bd_17#inc_2016_2021|0-24|father|case|education_level|education_level: medium_education|46 (43.0)|42.9906542056074||46
yes|bd_17#inc_2016_2021|0-24|father|case|education_level|education_level: no_education|6 (5.6)|5.60747663551401||6
yes|bd_17#inc_2016_2021|0-24|father|case|education_level|education_level: short_education|31 (29.0)|28.9719626168224||31
yes|bd_17#inc_2016_2021|0-24|father|case|closest_relative_type|closest_relative_type: title||||
yes|bd_17#inc_2016_2021|0-24|father|case|closest_relative_type|closest_relative_type: child|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|case|closest_relative_type|closest_relative_type: father|107 (100.0)|100||107
yes|bd_17#inc_2016_2021|0-24|father|case|closest_relative_type|closest_relative_type: mother|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|case|closest_relative_type|closest_relative_type: parent|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|case|closest_relative_type|closest_relative_type: partner|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|case|closest_relative_type|closest_relative_type: sibling|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|control|__n|__n|107 (100.0)|100||107
yes|bd_17#inc_2016_2021|0-24|father|control|male|male|107 (100.0)|100||107
yes|bd_17#inc_2016_2021|0-24|father|control|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|0-24|father|control|cci_g|cci_g: +3|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|father|control|cci_g|cci_g: 0|96 (89.7)|89.7196261682243||96
yes|bd_17#inc_2016_2021|0-24|father|control|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|father|control|age_index|age_index|46.8 (38.5;51.9)|38.5158395089452|51.9016393442623|46.778082192
yes|bd_17#inc_2016_2021|0-24|father|control|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|0-24|father|control|education_level|education_level: long_education|24 (22.4)|22.429906542056||24
yes|bd_17#inc_2016_2021|0-24|father|control|education_level|education_level: medium_education|46 (43.0)|42.9906542056074||46
yes|bd_17#inc_2016_2021|0-24|father|control|education_level|education_level: no_education|6 (5.6)|5.60747663551401||6
yes|bd_17#inc_2016_2021|0-24|father|control|education_level|education_level: short_education|31 (29.0)|28.9719626168224||31
yes|bd_17#inc_2016_2021|0-24|father|control|closest_relative_type|closest_relative_type: title||||
yes|bd_17#inc_2016_2021|0-24|father|control|closest_relative_type|closest_relative_type: child|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|control|closest_relative_type|closest_relative_type: father|107 (100.0)|100||107
yes|bd_17#inc_2016_2021|0-24|father|control|closest_relative_type|closest_relative_type: mother|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|control|closest_relative_type|closest_relative_type: parent|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|control|closest_relative_type|closest_relative_type: partner|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|father|control|closest_relative_type|closest_relative_type: sibling|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|case|__n|__n|112 (100.0)|100||112
yes|bd_17#inc_2016_2021|0-24|mother|case|male|male|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|case|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|0-24|mother|case|cci_g|cci_g: +3|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|mother|case|cci_g|cci_g: 0|100 (89.3)|89.2857142857143||100
yes|bd_17#inc_2016_2021|0-24|mother|case|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|mother|case|age_index|age_index|42.5 (35.4;48.6)|35.3961748633879|48.6147840407216|42.479452055
yes|bd_17#inc_2016_2021|0-24|mother|case|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|0-24|mother|case|education_level|education_level: long_education|38 (33.9)|33.9285714285714||38
yes|bd_17#inc_2016_2021|0-24|mother|case|education_level|education_level: medium_education|41 (36.6)|36.6071428571428||41
yes|bd_17#inc_2016_2021|0-24|mother|case|education_level|education_level: no_education|5 (4.5)|4.46428571428571||5
yes|bd_17#inc_2016_2021|0-24|mother|case|education_level|education_level: short_education|28 (25.0)|25||28
yes|bd_17#inc_2016_2021|0-24|mother|case|closest_relative_type|closest_relative_type: title||||
yes|bd_17#inc_2016_2021|0-24|mother|case|closest_relative_type|closest_relative_type: child|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|case|closest_relative_type|closest_relative_type: father|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|case|closest_relative_type|closest_relative_type: mother|112 (100.0)|100||112
yes|bd_17#inc_2016_2021|0-24|mother|case|closest_relative_type|closest_relative_type: parent|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|case|closest_relative_type|closest_relative_type: partner|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|case|closest_relative_type|closest_relative_type: sibling|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|control|__n|__n|112 (100.0)|100||112
yes|bd_17#inc_2016_2021|0-24|mother|control|male|male|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|control|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|0-24|mother|control|cci_g|cci_g: +3|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|mother|control|cci_g|cci_g: 0|99 (88.4)|88.3928571428571||99
yes|bd_17#inc_2016_2021|0-24|mother|control|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_17#inc_2016_2021|0-24|mother|control|age_index|age_index|43.0 (37.4;49.0)|37.4384235346957|48.9889475260124|42.975458492
yes|bd_17#inc_2016_2021|0-24|mother|control|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|0-24|mother|control|education_level|education_level: long_education|38 (33.9)|33.9285714285714||38
yes|bd_17#inc_2016_2021|0-24|mother|control|education_level|education_level: medium_education|41 (36.6)|36.6071428571428||41
yes|bd_17#inc_2016_2021|0-24|mother|control|education_level|education_level: no_education|5 (4.5)|4.46428571428571||5
yes|bd_17#inc_2016_2021|0-24|mother|control|education_level|education_level: short_education|28 (25.0)|25||28
yes|bd_17#inc_2016_2021|0-24|mother|control|closest_relative_type|closest_relative_type: title||||
yes|bd_17#inc_2016_2021|0-24|mother|control|closest_relative_type|closest_relative_type: child|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|control|closest_relative_type|closest_relative_type: father|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|control|closest_relative_type|closest_relative_type: mother|112 (100.0)|100||112
yes|bd_17#inc_2016_2021|0-24|mother|control|closest_relative_type|closest_relative_type: parent|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|control|closest_relative_type|closest_relative_type: partner|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|0-24|mother|control|closest_relative_type|closest_relative_type: sibling|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|__n|__n|827 (100.0)|100||827
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|male|male|345 (41.7)|41.7170495767835||345
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|cci_g|cci_g: +3|32 (3.9)|3.86940749697702||32
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|cci_g|cci_g: 0|656 (79.3)|79.322853688029||656
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|cci_g|cci_g: 1-2|139 (16.8)|16.8077388149939||139
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|age_index|age_index|56.6 (49.3;62.2)|49.3095890410959|62.2191780821917|56.579369713
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|education_level|education_level: long_education|213 (25.8)|25.7557436517533||213
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|education_level|education_level: medium_education|392 (47.4)|47.4002418379685||392
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|education_level|education_level: no_education|34 (4.1)|4.11124546553809||34
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|education_level|education_level: short_education|188 (22.7)|22.73276904474||188
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|closest_relative_type|closest_relative_type: title||||
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|closest_relative_type|closest_relative_type: child|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|closest_relative_type|closest_relative_type: father|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|closest_relative_type|closest_relative_type: mother|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|closest_relative_type|closest_relative_type: parent|104 (12.6)|12.5755743651753||104
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|closest_relative_type|closest_relative_type: partner|566 (68.4)|68.4401451027811||566
yes|bd_17#inc_2016_2021|25-64|closest_relative|case|closest_relative_type|closest_relative_type: sibling|157 (19.0)|18.9842805320435||157
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|__n|__n|827 (100.0)|100||827
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|male|male|346 (41.8)|41.837968561064||346
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|cci_g|cci_g: +3|27 (3.3)|3.26481257557436||27
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|cci_g|cci_g: 0|651 (78.7)|78.7182587666263||651
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|cci_g|cci_g: 1-2|149 (18.0)|18.0169286577992||149
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|age_index|age_index|57.4 (49.0;62.7)|49.0383561643835|62.7173590837637|57.375342466
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|education_level|education_level: long_education|213 (25.8)|25.7557436517533||213
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|education_level|education_level: medium_education|392 (47.4)|47.4002418379685||392
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|education_level|education_level: no_education|34 (4.1)|4.11124546553809||34
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|education_level|education_level: short_education|188 (22.7)|22.73276904474||188
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|closest_relative_type|closest_relative_type: title||||
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|closest_relative_type|closest_relative_type: child|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|closest_relative_type|closest_relative_type: father|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|closest_relative_type|closest_relative_type: mother|0 (0.0)|0||0
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|closest_relative_type|closest_relative_type: parent|104 (12.6)|12.5755743651753||104
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|closest_relative_type|closest_relative_type: partner|566 (68.4)|68.4401451027811||566
yes|bd_17#inc_2016_2021|25-64|closest_relative|control|closest_relative_type|closest_relative_type: sibling|157 (19.0)|18.9842805320435||157
yes|bd_17#inc_2016_2021|65+|closest_relative|case|__n|__n|1,342 (100.0)|100||1342
yes|bd_17#inc_2016_2021|65+|closest_relative|case|male|male|615 (45.8)|45.8271236959761||615
yes|bd_17#inc_2016_2021|65+|closest_relative|case|cci_g|cci_g: title||||
yes|bd_17#inc_2016_2021|65+|closest_relative|case|cci_g|cci_g: +3|70 (5.2)|5.2160953800298||70
yes|bd_17#inc_2016_2021|65+|closest_relative|case|cci_g|cci_g: 0|999 (74.4)|74.4411326378539||999
yes|bd_17#inc_2016_2021|65+|closest_relative|case|cci_g|cci_g: 1-2|273 (20.3)|20.3427719821162||273
yes|bd_17#inc_2016_2021|65+|closest_relative|case|age_index|age_index|65.4 (52.3;72.9)|52.2849315068493|72.9245677071637|65.398476682
yes|bd_17#inc_2016_2021|65+|closest_relative|case|education_level|education_level: title||||
yes|bd_17#inc_2016_2021|65+|closest_relative|case|education_level|education_level: long_education|371 (27.6)|27.6453055141579||371
yes|bd_17#inc_2016_2021|65+|closest_relative|case|education_level|education_level: medium_education|645 (48.1)|48.0625931445603||645
yes|bd_17#inc_2016_2021|65+|closest_relative|case|education_level|education_level: no_education|60 (4.5)|4.4709388971684||60
yes|bd_17#inc_2016_2021|65+|closest_relative|case|education_level|education_level: short_education|266 (19.8)|19.8211624441132||266
yes|bd_17#inc_2016_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: title||||
yes|bd_17#inc_2016_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: child|534 (39.8)|39.7913561847988||534
yes|bd_17#inc_2016_2021|65+|closest_relative|case|closest_relative_type|closest_relative_type: father|0 (0.0)|0||0
