__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
__n|__n|yes|bd_05#inc_2016_2021|65+|partner|1|112 (100.0)|100||112
male|male|yes|bd_05#inc_2016_2021|65+|partner|1|37 (33.0)|33.036||37
cci_g: title|cci_g|yes|bd_05#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_05#inc_2016_2021|65+|partner|1|14 (12.5)|12.5||14
cci_g: 0|cci_g|yes|bd_05#inc_2016_2021|65+|partner|1|62 (55.4)|55.357||62
cci_g: 1-2|cci_g|yes|bd_05#inc_2016_2021|65+|partner|1|36 (32.1)|32.143||36
age_index|age_index|yes|bd_05#inc_2016_2021|65+|partner|1|73.4 (68.6;79.3)|68.649|79.277|73.375
education_level: title|education_level|yes|bd_05#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_05#inc_2016_2021|65+|partner|1|17 (15.2)|15.179||17
education_level: medium_education|education_level|yes|bd_05#inc_2016_2021|65+|partner|1|49 (43.8)|43.75||49
education_level: no_education|education_level|yes|bd_05#inc_2016_2021|65+|partner|1|7 (6.3)|6.25||7
education_level: short_education|education_level|yes|bd_05#inc_2016_2021|65+|partner|1|39 (34.8)|34.821||39
closest_relative_type: title|closest_relative_type|yes|bd_05#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_05#inc_2016_2021|65+|partner|1|112 (100.0)|100||112
__n|__n|yes|bd_05#prev_2021|65+|partner|0|204 (100.0)|100||204
male|male|yes|bd_05#prev_2021|65+|partner|0|87 (42.6)|42.647||87
cci_g: title|cci_g|yes|bd_05#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_05#prev_2021|65+|partner|0|10 (4.9)|4.902||10
cci_g: 0|cci_g|yes|bd_05#prev_2021|65+|partner|0|140 (68.6)|68.627||140
cci_g: 1-2|cci_g|yes|bd_05#prev_2021|65+|partner|0|54 (26.5)|26.471||54
age_index|age_index|yes|bd_05#prev_2021|65+|partner|0|71.2 (67.2;76.9)|67.2|76.936|71.236
education_level: title|education_level|yes|bd_05#prev_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_05#prev_2021|65+|partner|0|44 (21.6)|21.569||44
education_level: medium_education|education_level|yes|bd_05#prev_2021|65+|partner|0|89 (43.6)|43.627||89
education_level: no_education|education_level|yes|bd_05#prev_2021|65+|partner|0|12 (5.9)|5.882||12
education_level: short_education|education_level|yes|bd_05#prev_2021|65+|partner|0|59 (28.9)|28.922||59
closest_relative_type: title|closest_relative_type|yes|bd_05#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_05#prev_2021|65+|partner|0|204 (100.0)|100||204
__n|__n|yes|bd_05#prev_2021|65+|partner|1|204 (100.0)|100||204
male|male|yes|bd_05#prev_2021|65+|partner|1|87 (42.6)|42.647||87
cci_g: title|cci_g|yes|bd_05#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_05#prev_2021|65+|partner|1|29 (14.2)|14.216||29
cci_g: 0|cci_g|yes|bd_05#prev_2021|65+|partner|1|117 (57.4)|57.353||117
cci_g: 1-2|cci_g|yes|bd_05#prev_2021|65+|partner|1|58 (28.4)|28.431||58
age_index|age_index|yes|bd_05#prev_2021|65+|partner|1|71.0 (67.1;76.9)|67.114|76.869|71.029
education_level: title|education_level|yes|bd_05#prev_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_05#prev_2021|65+|partner|1|44 (21.6)|21.569||44
education_level: medium_education|education_level|yes|bd_05#prev_2021|65+|partner|1|89 (43.6)|43.627||89
education_level: no_education|education_level|yes|bd_05#prev_2021|65+|partner|1|12 (5.9)|5.882||12
education_level: short_education|education_level|yes|bd_05#prev_2021|65+|partner|1|59 (28.9)|28.922||59
closest_relative_type: title|closest_relative_type|yes|bd_05#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_05#prev_2021|65+|partner|1|204 (100.0)|100||204
__n|__n|yes|bd_06#inc_2016_2021|65+|partner|0|19,660 (100.0)|100||19660
male|male|yes|bd_06#inc_2016_2021|65+|partner|0|7,563 (38.5)|38.469||7563
cci_g: title|cci_g|yes|bd_06#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_06#inc_2016_2021|65+|partner|0|2,081 (10.6)|10.585||2081
cci_g: 0|cci_g|yes|bd_06#inc_2016_2021|65+|partner|0|11,486 (58.4)|58.423||11486
cci_g: 1-2|cci_g|yes|bd_06#inc_2016_2021|65+|partner|0|6,093 (31.0)|30.992||6093
age_index|age_index|yes|bd_06#inc_2016_2021|65+|partner|0|76.8 (72.3;81.6)|72.326|81.551|76.845
education_level: title|education_level|yes|bd_06#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|0|3,445 (17.5)|17.523||3445
education_level: medium_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|0|9,013 (45.8)|45.844||9013
education_level: no_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|0|1,049 (5.3)|5.336||1049
education_level: short_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|0|6,153 (31.3)|31.297||6153
closest_relative_type: title|closest_relative_type|yes|bd_06#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_06#inc_2016_2021|65+|partner|0|19,660 (100.0)|100||19660
__n|__n|yes|bd_06#inc_2016_2021|65+|partner|1|19,660 (100.0)|100||19660
male|male|yes|bd_06#inc_2016_2021|65+|partner|1|7,563 (38.5)|38.469||7563
cci_g: title|cci_g|yes|bd_06#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_06#inc_2016_2021|65+|partner|1|2,235 (11.4)|11.368||2235
cci_g: 0|cci_g|yes|bd_06#inc_2016_2021|65+|partner|1|11,370 (57.8)|57.833||11370
cci_g: 1-2|cci_g|yes|bd_06#inc_2016_2021|65+|partner|1|6,055 (30.8)|30.799||6055
age_index|age_index|yes|bd_06#inc_2016_2021|65+|partner|1|76.9 (72.1;81.7)|72.121|81.735|76.86
education_level: title|education_level|yes|bd_06#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|1|3,445 (17.5)|17.523||3445
education_level: medium_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|1|9,013 (45.8)|45.844||9013
education_level: no_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|1|1,049 (5.3)|5.336||1049
education_level: short_education|education_level|yes|bd_06#inc_2016_2021|65+|partner|1|6,153 (31.3)|31.297||6153
closest_relative_type: title|closest_relative_type|yes|bd_06#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_06#inc_2016_2021|65+|partner|1|19,660 (100.0)|100||19660
__n|__n|yes|bd_06#prev_2021|65+|partner|0|12,996 (100.0)|100||12996
male|male|yes|bd_06#prev_2021|65+|partner|0|5,168 (39.8)|39.766||5168
cci_g: title|cci_g|yes|bd_06#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_06#prev_2021|65+|partner|0|1,432 (11.0)|11.019||1432
cci_g: 0|cci_g|yes|bd_06#prev_2021|65+|partner|0|7,642 (58.8)|58.803||7642
cci_g: 1-2|cci_g|yes|bd_06#prev_2021|65+|partner|0|3,922 (30.2)|30.179||3922
age_index|age_index|yes|bd_06#prev_2021|65+|partner|0|77.2 (72.7;81.8)|72.687|81.8|77.168
education_level: title|education_level|yes|bd_06#prev_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_06#prev_2021|65+|partner|0|2,450 (18.9)|18.852||2450
education_level: medium_education|education_level|yes|bd_06#prev_2021|65+|partner|0|6,109 (47.0)|47.007||6109
education_level: no_education|education_level|yes|bd_06#prev_2021|65+|partner|0|697 (5.4)|5.363||697
education_level: short_education|education_level|yes|bd_06#prev_2021|65+|partner|0|3,740 (28.8)|28.778||3740
closest_relative_type: title|closest_relative_type|yes|bd_06#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_06#prev_2021|65+|partner|0|12,996 (100.0)|100||12996
__n|__n|yes|bd_06#prev_2021|65+|partner|1|12,996 (100.0)|100||12996
male|male|yes|bd_06#prev_2021|65+|partner|1|5,168 (39.8)|39.766||5168
cci_g: title|cci_g|yes|bd_06#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_06#prev_2021|65+|partner|1|1,504 (11.6)|11.573||1504
cci_g: 0|cci_g|yes|bd_06#prev_2021|65+|partner|1|7,428 (57.2)|57.156||7428
cci_g: 1-2|cci_g|yes|bd_06#prev_2021|65+|partner|1|4,064 (31.3)|31.271||4064
age_index|age_index|yes|bd_06#prev_2021|65+|partner|1|77.0 (72.5;82.0)|72.51|81.952|76.988
education_level: title|education_level|yes|bd_06#prev_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_06#prev_2021|65+|partner|1|2,450 (18.9)|18.852||2450
education_level: medium_education|education_level|yes|bd_06#prev_2021|65+|partner|1|6,109 (47.0)|47.007||6109
education_level: no_education|education_level|yes|bd_06#prev_2021|65+|partner|1|697 (5.4)|5.363||697
education_level: short_education|education_level|yes|bd_06#prev_2021|65+|partner|1|3,740 (28.8)|28.778||3740
closest_relative_type: title|closest_relative_type|yes|bd_06#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_06#prev_2021|65+|partner|1|12,996 (100.0)|100||12996
__n|__n|yes|bd_07#inc_2016_2021|65+|partner|0|20,644 (100.0)|100||20644
male|male|yes|bd_07#inc_2016_2021|65+|partner|0|9,642 (46.7)|46.706||9642
cci_g: title|cci_g|yes|bd_07#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_07#inc_2016_2021|65+|partner|0|1,907 (9.2)|9.238||1907
cci_g: 0|cci_g|yes|bd_07#inc_2016_2021|65+|partner|0|12,628 (61.2)|61.17||12628
cci_g: 1-2|cci_g|yes|bd_07#inc_2016_2021|65+|partner|0|6,109 (29.6)|29.592||6109
age_index|age_index|yes|bd_07#inc_2016_2021|65+|partner|0|75.1 (70.4;80.2)|70.441|80.219|75.111
education_level: title|education_level|yes|bd_07#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|0|3,710 (18.0)|17.971||3710
education_level: medium_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|0|9,740 (47.2)|47.181||9740
education_level: no_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|0|1,125 (5.4)|5.45||1125
education_level: short_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|0|6,069 (29.4)|29.398||6069
closest_relative_type: title|closest_relative_type|yes|bd_07#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_07#inc_2016_2021|65+|partner|0|20,644 (100.0)|100||20644
__n|__n|yes|bd_07#inc_2016_2021|65+|partner|1|20,644 (100.0)|100||20644
male|male|yes|bd_07#inc_2016_2021|65+|partner|1|9,642 (46.7)|46.706||9642
cci_g: title|cci_g|yes|bd_07#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_07#inc_2016_2021|65+|partner|1|2,322 (11.2)|11.248||2322
cci_g: 0|cci_g|yes|bd_07#inc_2016_2021|65+|partner|1|11,957 (57.9)|57.92||11957
cci_g: 1-2|cci_g|yes|bd_07#inc_2016_2021|65+|partner|1|6,365 (30.8)|30.832||6365
age_index|age_index|yes|bd_07#inc_2016_2021|65+|partner|1|75.2 (70.3;80.4)|70.307|80.378|75.189
education_level: title|education_level|yes|bd_07#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|1|3,710 (18.0)|17.971||3710
education_level: medium_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|1|9,740 (47.2)|47.181||9740
education_level: no_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|1|1,125 (5.4)|5.45||1125
education_level: short_education|education_level|yes|bd_07#inc_2016_2021|65+|partner|1|6,069 (29.4)|29.398||6069
closest_relative_type: title|closest_relative_type|yes|bd_07#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_07#inc_2016_2021|65+|partner|1|20,644 (100.0)|100||20644
__n|__n|yes|bd_07#prev_2021|65+|partner|0|74,964 (100.0)|100||74964
male|male|yes|bd_07#prev_2021|65+|partner|0|43,463 (58.0)|57.978||43463
cci_g: title|cci_g|yes|bd_07#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_07#prev_2021|65+|partner|0|6,592 (8.8)|8.794||6592
cci_g: 0|cci_g|yes|bd_07#prev_2021|65+|partner|0|46,975 (62.7)|62.663||46975
cci_g: 1-2|cci_g|yes|bd_07#prev_2021|65+|partner|0|21,397 (28.5)|28.543||21397
age_index|age_index|yes|bd_07#prev_2021|65+|partner|0|73.3 (68.8;77.7)|68.781|77.714|73.252
education_level: title|education_level|yes|bd_07#prev_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_07#prev_2021|65+|partner|0|15,474 (20.6)|20.642||15474
education_level: medium_education|education_level|yes|bd_07#prev_2021|65+|partner|0|36,946 (49.3)|49.285||36946
education_level: no_education|education_level|yes|bd_07#prev_2021|65+|partner|0|4,321 (5.8)|5.764||4321
education_level: short_education|education_level|yes|bd_07#prev_2021|65+|partner|0|18,223 (24.3)|24.309||18223
closest_relative_type: title|closest_relative_type|yes|bd_07#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_07#prev_2021|65+|partner|0|74,964 (100.0)|100||74964
__n|__n|yes|bd_07#prev_2021|65+|partner|1|74,964 (100.0)|100||74964
male|male|yes|bd_07#prev_2021|65+|partner|1|43,463 (58.0)|57.978||43463
cci_g: title|cci_g|yes|bd_07#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_07#prev_2021|65+|partner|1|7,047 (9.4)|9.401||7047
cci_g: 0|cci_g|yes|bd_07#prev_2021|65+|partner|1|45,894 (61.2)|61.221||45894
cci_g: 1-2|cci_g|yes|bd_07#prev_2021|65+|partner|1|22,023 (29.4)|29.378||22023
age_index|age_index|yes|bd_07#prev_2021|65+|partner|1|73.3 (68.6;77.8)|68.574|77.841|73.288
education_level: title|education_level|yes|bd_07#prev_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_07#prev_2021|65+|partner|1|15,474 (20.6)|20.642||15474
education_level: medium_education|education_level|yes|bd_07#prev_2021|65+|partner|1|36,946 (49.3)|49.285||36946
education_level: no_education|education_level|yes|bd_07#prev_2021|65+|partner|1|4,321 (5.8)|5.764||4321
education_level: short_education|education_level|yes|bd_07#prev_2021|65+|partner|1|18,223 (24.3)|24.309||18223
closest_relative_type: title|closest_relative_type|yes|bd_07#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_07#prev_2021|65+|partner|1|74,964 (100.0)|100||74964
__n|__n|yes|bd_08#inc_2016_2021|65+|partner|0|347 (100.0)|100||347
male|male|yes|bd_08#inc_2016_2021|65+|partner|0|130 (37.5)|37.464||130
cci_g: title|cci_g|yes|bd_08#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_08#inc_2016_2021|65+|partner|0|30 (8.6)|8.646||30
cci_g: 0|cci_g|yes|bd_08#inc_2016_2021|65+|partner|0|216 (62.2)|62.248||216
cci_g: 1-2|cci_g|yes|bd_08#inc_2016_2021|65+|partner|0|101 (29.1)|29.107||101
age_index|age_index|yes|bd_08#inc_2016_2021|65+|partner|0|72.6 (67.2;77.4)|67.244|77.397|72.572
education_level: title|education_level|yes|bd_08#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|0|95 (27.4)|27.378||95
education_level: medium_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|0|142 (40.9)|40.922||142
education_level: no_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|0|26 (7.5)|7.493||26
education_level: short_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|0|84 (24.2)|24.207||84
closest_relative_type: title|closest_relative_type|yes|bd_08#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_08#inc_2016_2021|65+|partner|0|347 (100.0)|100||347
__n|__n|yes|bd_08#inc_2016_2021|65+|partner|1|347 (100.0)|100||347
male|male|yes|bd_08#inc_2016_2021|65+|partner|1|130 (37.5)|37.464||130
cci_g: title|cci_g|yes|bd_08#inc_2016_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_08#inc_2016_2021|65+|partner|1|31 (8.9)|8.934||31
cci_g: 0|cci_g|yes|bd_08#inc_2016_2021|65+|partner|1|204 (58.8)|58.79||204
cci_g: 1-2|cci_g|yes|bd_08#inc_2016_2021|65+|partner|1|112 (32.3)|32.277||112
age_index|age_index|yes|bd_08#inc_2016_2021|65+|partner|1|72.1 (67.0;77.6)|67|77.608|72.126
education_level: title|education_level|yes|bd_08#inc_2016_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|1|95 (27.4)|27.378||95
education_level: medium_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|1|142 (40.9)|40.922||142
education_level: no_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|1|26 (7.5)|7.493||26
education_level: short_education|education_level|yes|bd_08#inc_2016_2021|65+|partner|1|84 (24.2)|24.207||84
closest_relative_type: title|closest_relative_type|yes|bd_08#inc_2016_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_08#inc_2016_2021|65+|partner|1|347 (100.0)|100||347
__n|__n|yes|bd_08#prev_2021|65+|partner|0|798 (100.0)|100||798
male|male|yes|bd_08#prev_2021|65+|partner|0|342 (42.9)|42.857||342
cci_g: title|cci_g|yes|bd_08#prev_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_08#prev_2021|65+|partner|0|60 (7.5)|7.519||60
cci_g: 0|cci_g|yes|bd_08#prev_2021|65+|partner|0|530 (66.4)|66.416||530
cci_g: 1-2|cci_g|yes|bd_08#prev_2021|65+|partner|0|208 (26.1)|26.065||208
age_index|age_index|yes|bd_08#prev_2021|65+|partner|0|70.7 (66.1;75.3)|66.055|75.29|70.715
education_level: title|education_level|yes|bd_08#prev_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_08#prev_2021|65+|partner|0|224 (28.1)|28.07||224
education_level: medium_education|education_level|yes|bd_08#prev_2021|65+|partner|0|365 (45.7)|45.739||365
education_level: no_education|education_level|yes|bd_08#prev_2021|65+|partner|0|62 (7.8)|7.769||62
education_level: short_education|education_level|yes|bd_08#prev_2021|65+|partner|0|147 (18.4)|18.421||147
closest_relative_type: title|closest_relative_type|yes|bd_08#prev_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_08#prev_2021|65+|partner|0|798 (100.0)|100||798
__n|__n|yes|bd_08#prev_2021|65+|partner|1|798 (100.0)|100||798
male|male|yes|bd_08#prev_2021|65+|partner|1|342 (42.9)|42.857||342
cci_g: title|cci_g|yes|bd_08#prev_2021|65+|partner|1||||
cci_g: +3|cci_g|yes|bd_08#prev_2021|65+|partner|1|68 (8.5)|8.521||68
cci_g: 0|cci_g|yes|bd_08#prev_2021|65+|partner|1|503 (63.0)|63.033||503
cci_g: 1-2|cci_g|yes|bd_08#prev_2021|65+|partner|1|227 (28.4)|28.446||227
age_index|age_index|yes|bd_08#prev_2021|65+|partner|1|70.3 (65.8;75.6)|65.767|75.586|70.323
education_level: title|education_level|yes|bd_08#prev_2021|65+|partner|1||||
education_level: long_education|education_level|yes|bd_08#prev_2021|65+|partner|1|224 (28.1)|28.07||224
education_level: medium_education|education_level|yes|bd_08#prev_2021|65+|partner|1|365 (45.7)|45.739||365
education_level: no_education|education_level|yes|bd_08#prev_2021|65+|partner|1|62 (7.8)|7.769||62
education_level: short_education|education_level|yes|bd_08#prev_2021|65+|partner|1|147 (18.4)|18.421||147
closest_relative_type: title|closest_relative_type|yes|bd_08#prev_2021|65+|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_08#prev_2021|65+|partner|1|798 (100.0)|100||798
__n|__n|yes|bd_09#inc_2016_2021|65+|partner|0|377 (100.0)|100||377
male|male|yes|bd_09#inc_2016_2021|65+|partner|0|217 (57.6)|57.56||217
cci_g: title|cci_g|yes|bd_09#inc_2016_2021|65+|partner|0||||
cci_g: +3|cci_g|yes|bd_09#inc_2016_2021|65+|partner|0|38 (10.1)|10.08||38
cci_g: 0|cci_g|yes|bd_09#inc_2016_2021|65+|partner|0|223 (59.2)|59.151||223
cci_g: 1-2|cci_g|yes|bd_09#inc_2016_2021|65+|partner|0|116 (30.8)|30.769||116
age_index|age_index|yes|bd_09#inc_2016_2021|65+|partner|0|73.3 (68.6;78.4)|68.62|78.416|73.285
education_level: title|education_level|yes|bd_09#inc_2016_2021|65+|partner|0||||
education_level: long_education|education_level|yes|bd_09#inc_2016_2021|65+|partner|0|55 (14.6)|14.589||55
education_level: medium_education|education_level|yes|bd_09#inc_2016_2021|65+|partner|0|196 (52.0)|51.989||196
education_level: no_education|education_level|yes|bd_09#inc_2016_2021|65+|partner|0|23 (6.1)|6.101||23
education_level: short_education|education_level|yes|bd_09#inc_2016_2021|65+|partner|0|103 (27.3)|27.321||103
closest_relative_type: title|closest_relative_type|yes|bd_09#inc_2016_2021|65+|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_09#inc_2016_2021|65+|partner|0|377 (100.0)|100||377
__n|__n|yes|bd_09#inc_2016_2021|65+|partner|1|377 (100.0)|100||377
male|male|yes|bd_09#inc_2016_2021|65+|partner|1|217 (57.6)|57.56||217
