same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
yes|bd_15#prev_2021|25-64|sibling|0|age_index|age_index|58.2 (52.1;62.7)|52.1120218579235|62.6958904109589|58.150684932
yes|bd_15#prev_2021|25-64|sibling|0|education_level|education_level: title||||
yes|bd_15#prev_2021|25-64|sibling|0|education_level|education_level: long_education|111 (21.3)|21.3051823416506||111
yes|bd_15#prev_2021|25-64|sibling|0|education_level|education_level: medium_education|305 (58.5)|58.5412667946257||305
yes|bd_15#prev_2021|25-64|sibling|0|education_level|education_level: no_education|*|M|M|M
yes|bd_15#prev_2021|25-64|sibling|0|education_level|education_level: short_education|*|M|M|M
yes|bd_15#prev_2021|25-64|sibling|1|__n|__n|521 (100.0)|100||521
yes|bd_15#prev_2021|25-64|sibling|1|male|male|251 (48.2)|48.1765834932821||251
yes|bd_15#prev_2021|25-64|sibling|1|cci_g|cci_g: title||||
yes|bd_15#prev_2021|25-64|sibling|1|cci_g|cci_g: +3|15 (2.9)|2.87907869481765||15
yes|bd_15#prev_2021|25-64|sibling|1|cci_g|cci_g: 0|421 (80.8)|80.8061420345489||421
yes|bd_15#prev_2021|25-64|sibling|1|cci_g|cci_g: 1-2|85 (16.3)|16.3147792706334||85
yes|bd_15#prev_2021|25-64|sibling|1|age_index|age_index|57.1 (49.6;62.3)|49.5808219178082|62.2767123287671|57.057534247
yes|bd_15#prev_2021|25-64|sibling|1|education_level|education_level: title||||
yes|bd_15#prev_2021|25-64|sibling|1|education_level|education_level: long_education|111 (21.3)|21.3051823416506||111
yes|bd_15#prev_2021|25-64|sibling|1|education_level|education_level: medium_education|305 (58.5)|58.5412667946257||305
yes|bd_15#prev_2021|25-64|sibling|1|education_level|education_level: no_education|*|M|M|M
yes|bd_15#prev_2021|25-64|sibling|1|education_level|education_level: short_education|*|M|M|M
yes|bd_15#prev_2021|65+|child|0|__n|__n|1,205 (100.0)|100||1205
yes|bd_15#prev_2021|65+|child|0|male|male|580 (48.1)|48.1327800829875||580
yes|bd_15#prev_2021|65+|child|0|cci_g|cci_g: title||||
yes|bd_15#prev_2021|65+|child|0|cci_g|cci_g: +3|31 (2.6)|2.57261410788381||31
yes|bd_15#prev_2021|65+|child|0|cci_g|cci_g: 0|1,041 (86.4)|86.3900414937759||1041
yes|bd_15#prev_2021|65+|child|0|cci_g|cci_g: 1-2|133 (11.0)|11.0373443983402||133
yes|bd_15#prev_2021|65+|child|0|age_index|age_index|47.7 (41.9;54.1)|41.9205479452054|54.0904109589041|47.652054795
yes|bd_15#prev_2021|65+|child|0|education_level|education_level: title||||
yes|bd_15#prev_2021|65+|child|0|education_level|education_level: long_education|476 (39.5)|39.5020746887966||476
yes|bd_15#prev_2021|65+|child|0|education_level|education_level: medium_education|549 (45.6)|45.5601659751037||549
yes|bd_15#prev_2021|65+|child|0|education_level|education_level: no_education|*|M|M|M
yes|bd_15#prev_2021|65+|child|0|education_level|education_level: short_education|*|M|M|M
yes|bd_15#prev_2021|65+|child|1|__n|__n|1,205 (100.0)|100||1205
yes|bd_15#prev_2021|65+|child|1|male|male|611 (50.7)|50.7053941908713||611
yes|bd_15#prev_2021|65+|child|1|cci_g|cci_g: title||||
yes|bd_15#prev_2021|65+|child|1|cci_g|cci_g: +3|24 (2.0)|1.99170124481327||24
yes|bd_15#prev_2021|65+|child|1|cci_g|cci_g: 0|1,036 (86.0)|85.9751037344398||1036
yes|bd_15#prev_2021|65+|child|1|cci_g|cci_g: 1-2|145 (12.0)|12.0331950207468||145
yes|bd_15#prev_2021|65+|child|1|age_index|age_index|48.2 (42.6;53.5)|42.6027397260274|53.531506849315|48.161202186
yes|bd_15#prev_2021|65+|child|1|education_level|education_level: title||||
yes|bd_15#prev_2021|65+|child|1|education_level|education_level: long_education|476 (39.5)|39.5020746887966||476
yes|bd_15#prev_2021|65+|child|1|education_level|education_level: medium_education|549 (45.6)|45.5601659751037||549
yes|bd_15#prev_2021|65+|child|1|education_level|education_level: no_education|*|M|M|M
yes|bd_15#prev_2021|65+|child|1|education_level|education_level: short_education|*|M|M|M
yes|bd_15#prev_2021|65+|grouped|0|__n|__n|3,370 (100.0)|100||3370
yes|bd_15#prev_2021|65+|grouped|0|male|male|1,948 (57.8)|57.8041543026706||1948
yes|bd_15#prev_2021|65+|grouped|0|cci_g|cci_g: title||||
yes|bd_15#prev_2021|65+|grouped|0|cci_g|cci_g: +3|231 (6.9)|6.85459940652819||231
yes|bd_15#prev_2021|65+|grouped|0|cci_g|cci_g: 0|2,353 (69.8)|69.8219584569733||2353
yes|bd_15#prev_2021|65+|grouped|0|cci_g|cci_g: 1-2|786 (23.3)|23.3234421364985||786
yes|bd_15#prev_2021|65+|grouped|0|age_index|age_index|67.0 (52.5;73.4)|52.5218579234972|73.3671232876712|66.956164384
yes|bd_15#prev_2021|65+|grouped|0|education_level|education_level: title||||
yes|bd_15#prev_2021|65+|grouped|0|education_level|education_level: long_education|969 (28.8)|28.753709198813||969
yes|bd_15#prev_2021|65+|grouped|0|education_level|education_level: medium_education|1,613 (47.9)|47.8635014836795||1613
yes|bd_15#prev_2021|65+|grouped|0|education_level|education_level: no_education|141 (4.2)|4.18397626112759||141
yes|bd_15#prev_2021|65+|grouped|0|education_level|education_level: short_education|647 (19.2)|19.1988130563798||647
yes|bd_15#prev_2021|65+|grouped|1|__n|__n|3,370 (100.0)|100||3370
yes|bd_15#prev_2021|65+|grouped|1|male|male|1,981 (58.8)|58.7833827893175||1981
yes|bd_15#prev_2021|65+|grouped|1|cci_g|cci_g: title||||
yes|bd_15#prev_2021|65+|grouped|1|cci_g|cci_g: +3|249 (7.4)|7.38872403560831||249
yes|bd_15#prev_2021|65+|grouped|1|cci_g|cci_g: 0|2,365 (70.2)|70.1780415430267||2365
yes|bd_15#prev_2021|65+|grouped|1|cci_g|cci_g: 1-2|756 (22.4)|22.4332344213649||756
yes|bd_15#prev_2021|65+|grouped|1|age_index|age_index|67.3 (52.2;73.8)|52.1666666666666|73.7616438356164|67.324657534
yes|bd_15#prev_2021|65+|grouped|1|education_level|education_level: title||||
yes|bd_15#prev_2021|65+|grouped|1|education_level|education_level: long_education|969 (28.8)|28.753709198813||969
yes|bd_15#prev_2021|65+|grouped|1|education_level|education_level: medium_education|1,613 (47.9)|47.8635014836795||1613
yes|bd_15#prev_2021|65+|grouped|1|education_level|education_level: no_education|141 (4.2)|4.18397626112759||141
yes|bd_15#prev_2021|65+|grouped|1|education_level|education_level: short_education|647 (19.2)|19.1988130563798||647
yes|bd_15#prev_2021|65+|partner|0|__n|__n|2,165 (100.0)|100||2165
yes|bd_15#prev_2021|65+|partner|0|male|male|1,368 (63.2)|63.1870669745958||1368
yes|bd_15#prev_2021|65+|partner|0|cci_g|cci_g: title||||
yes|bd_15#prev_2021|65+|partner|0|cci_g|cci_g: +3|200 (9.2)|9.2378752886836||200
yes|bd_15#prev_2021|65+|partner|0|cci_g|cci_g: 0|1,312 (60.6)|60.6004618937644||1312
yes|bd_15#prev_2021|65+|partner|0|cci_g|cci_g: 1-2|653 (30.2)|30.1616628175519||653
yes|bd_15#prev_2021|65+|partner|0|age_index|age_index|71.6 (67.4;75.7)|67.4301369863013|75.6876712328767|71.638356164
yes|bd_15#prev_2021|65+|partner|0|education_level|education_level: title||||
yes|bd_15#prev_2021|65+|partner|0|education_level|education_level: long_education|493 (22.8)|22.771362586605||493
yes|bd_15#prev_2021|65+|partner|0|education_level|education_level: medium_education|1,064 (49.1)|49.1454965357967||1064
yes|bd_15#prev_2021|65+|partner|0|education_level|education_level: no_education|138 (6.4)|6.37413394919168||138
yes|bd_15#prev_2021|65+|partner|0|education_level|education_level: short_education|470 (21.7)|21.7090069284064||470
yes|bd_15#prev_2021|65+|partner|1|__n|__n|2,165 (100.0)|100||2165
yes|bd_15#prev_2021|65+|partner|1|male|male|1,370 (63.3)|63.2794457274826||1370
yes|bd_15#prev_2021|65+|partner|1|cci_g|cci_g: title||||
yes|bd_15#prev_2021|65+|partner|1|cci_g|cci_g: +3|225 (10.4)|10.392609699769||225
yes|bd_15#prev_2021|65+|partner|1|cci_g|cci_g: 0|1,329 (61.4)|61.3856812933025||1329
yes|bd_15#prev_2021|65+|partner|1|cci_g|cci_g: 1-2|611 (28.2)|28.2217090069284||611
yes|bd_15#prev_2021|65+|partner|1|age_index|age_index|71.9 (67.7;76.0)|67.7342465753424|75.9945205479452|71.868493151
yes|bd_15#prev_2021|65+|partner|1|education_level|education_level: title||||
yes|bd_15#prev_2021|65+|partner|1|education_level|education_level: long_education|493 (22.8)|22.771362586605||493
yes|bd_15#prev_2021|65+|partner|1|education_level|education_level: medium_education|1,064 (49.1)|49.1454965357967||1064
yes|bd_15#prev_2021|65+|partner|1|education_level|education_level: no_education|138 (6.4)|6.37413394919168||138
yes|bd_15#prev_2021|65+|partner|1|education_level|education_level: short_education|470 (21.7)|21.7090069284064||470
yes|bd_16#inc_2016_2021|0-24|father|0|__n|__n|381 (100.0)|100||381
yes|bd_16#inc_2016_2021|0-24|father|0|male|male|381 (100.0)|100||381
yes|bd_16#inc_2016_2021|0-24|father|0|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|0-24|father|0|cci_g|cci_g: +3|6 (1.6)|1.57480314960629||6
yes|bd_16#inc_2016_2021|0-24|father|0|cci_g|cci_g: 0|345 (90.6)|90.5511811023622||345
yes|bd_16#inc_2016_2021|0-24|father|0|cci_g|cci_g: 1-2|30 (7.9)|7.87401574803149||30
yes|bd_16#inc_2016_2021|0-24|father|0|age_index|age_index|46.0 (39.5;52.6)|39.4533647728123|52.5573770491803|46.009162362
yes|bd_16#inc_2016_2021|0-24|father|0|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|0-24|father|0|education_level|education_level: long_education|113 (29.7)|29.6587926509186||113
yes|bd_16#inc_2016_2021|0-24|father|0|education_level|education_level: medium_education|176 (46.2)|46.1942257217847||176
yes|bd_16#inc_2016_2021|0-24|father|0|education_level|education_level: no_education|10 (2.6)|2.62467191601049||10
yes|bd_16#inc_2016_2021|0-24|father|0|education_level|education_level: short_education|82 (21.5)|21.522309711286||82
yes|bd_16#inc_2016_2021|0-24|father|1|__n|__n|381 (100.0)|100||381
yes|bd_16#inc_2016_2021|0-24|father|1|male|male|381 (100.0)|100||381
yes|bd_16#inc_2016_2021|0-24|father|1|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|0-24|father|1|cci_g|cci_g: +3|*|M|M|M
yes|bd_16#inc_2016_2021|0-24|father|1|cci_g|cci_g: 0|345 (90.6)|90.5511811023622||345
yes|bd_16#inc_2016_2021|0-24|father|1|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_16#inc_2016_2021|0-24|father|1|age_index|age_index|45.8 (39.3;52.1)|39.3303690395987|52.0628415300546|45.773463583
yes|bd_16#inc_2016_2021|0-24|father|1|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|0-24|father|1|education_level|education_level: long_education|113 (29.7)|29.6587926509186||113
yes|bd_16#inc_2016_2021|0-24|father|1|education_level|education_level: medium_education|176 (46.2)|46.1942257217847||176
yes|bd_16#inc_2016_2021|0-24|father|1|education_level|education_level: no_education|10 (2.6)|2.62467191601049||10
yes|bd_16#inc_2016_2021|0-24|father|1|education_level|education_level: short_education|82 (21.5)|21.522309711286||82
yes|bd_16#inc_2016_2021|0-24|mother|0|__n|__n|403 (100.0)|100||403
yes|bd_16#inc_2016_2021|0-24|mother|0|male|male|0 (0.0)|0||0
yes|bd_16#inc_2016_2021|0-24|mother|0|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|0-24|mother|0|cci_g|cci_g: +3|*|M|M|M
yes|bd_16#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 0|364 (90.3)|90.3225806451612||364
yes|bd_16#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_16#inc_2016_2021|0-24|mother|0|age_index|age_index|43.3 (36.1;49.9)|36.0876712328767|49.9440002994236|43.317808219
yes|bd_16#inc_2016_2021|0-24|mother|0|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|0-24|mother|0|education_level|education_level: long_education|164 (40.7)|40.6947890818858||164
yes|bd_16#inc_2016_2021|0-24|mother|0|education_level|education_level: medium_education|157 (39.0)|38.9578163771712||157
yes|bd_16#inc_2016_2021|0-24|mother|0|education_level|education_level: no_education|9 (2.2)|2.23325062034739||9
yes|bd_16#inc_2016_2021|0-24|mother|0|education_level|education_level: short_education|73 (18.1)|18.1141439205955||73
yes|bd_16#inc_2016_2021|0-24|mother|1|__n|__n|403 (100.0)|100||403
yes|bd_16#inc_2016_2021|0-24|mother|1|male|male|0 (0.0)|0||0
yes|bd_16#inc_2016_2021|0-24|mother|1|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|0-24|mother|1|cci_g|cci_g: +3|7 (1.7)|1.73697270471464||7
yes|bd_16#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 0|355 (88.1)|88.0893300248139||355
yes|bd_16#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 1-2|41 (10.2)|10.1736972704714||41
yes|bd_16#inc_2016_2021|0-24|mother|1|age_index|age_index|42.6 (36.2;49.0)|36.2493150684931|48.9698630136986|42.640047908
yes|bd_16#inc_2016_2021|0-24|mother|1|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|0-24|mother|1|education_level|education_level: long_education|164 (40.7)|40.6947890818858||164
yes|bd_16#inc_2016_2021|0-24|mother|1|education_level|education_level: medium_education|157 (39.0)|38.9578163771712||157
yes|bd_16#inc_2016_2021|0-24|mother|1|education_level|education_level: no_education|9 (2.2)|2.23325062034739||9
yes|bd_16#inc_2016_2021|0-24|mother|1|education_level|education_level: short_education|73 (18.1)|18.1141439205955||73
yes|bd_16#inc_2016_2021|25-64|child|0|__n|__n|192 (100.0)|100||192
yes|bd_16#inc_2016_2021|25-64|child|0|male|male|98 (51.0)|51.0416666666666||98
yes|bd_16#inc_2016_2021|25-64|child|0|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|child|0|cci_g|cci_g: +3|0 (0.0)|0||0
yes|bd_16#inc_2016_2021|25-64|child|0|cci_g|cci_g: 0|180 (93.8)|93.75||180
yes|bd_16#inc_2016_2021|25-64|child|0|cci_g|cci_g: 1-2|12 (6.3)|6.25||12
yes|bd_16#inc_2016_2021|25-64|child|0|age_index|age_index|24.5 (15.6;32.4)|15.5731828729695|32.4024665019836|24.476712329
yes|bd_16#inc_2016_2021|25-64|child|0|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|25-64|child|0|education_level|education_level: long_education|28 (14.6)|14.5833333333333||28
yes|bd_16#inc_2016_2021|25-64|child|0|education_level|education_level: medium_education|60 (31.3)|31.25||60
yes|bd_16#inc_2016_2021|25-64|child|0|education_level|education_level: no_education|33 (17.2)|17.1875||33
yes|bd_16#inc_2016_2021|25-64|child|0|education_level|education_level: short_education|71 (37.0)|36.9791666666666||71
yes|bd_16#inc_2016_2021|25-64|child|1|__n|__n|192 (100.0)|100||192
yes|bd_16#inc_2016_2021|25-64|child|1|male|male|107 (55.7)|55.7291666666666||107
yes|bd_16#inc_2016_2021|25-64|child|1|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|child|1|cci_g|cci_g: +3|*|M|M|M
yes|bd_16#inc_2016_2021|25-64|child|1|cci_g|cci_g: 0|178 (92.7)|92.7083333333333||178
yes|bd_16#inc_2016_2021|25-64|child|1|cci_g|cci_g: 1-2|*|M|M|M
yes|bd_16#inc_2016_2021|25-64|child|1|age_index|age_index|24.6 (17.0;33.1)|17.018309753724|33.0731379594281|24.605760162
yes|bd_16#inc_2016_2021|25-64|child|1|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|25-64|child|1|education_level|education_level: long_education|28 (14.6)|14.5833333333333||28
yes|bd_16#inc_2016_2021|25-64|child|1|education_level|education_level: medium_education|60 (31.3)|31.25||60
yes|bd_16#inc_2016_2021|25-64|child|1|education_level|education_level: no_education|33 (17.2)|17.1875||33
yes|bd_16#inc_2016_2021|25-64|child|1|education_level|education_level: short_education|71 (37.0)|36.9791666666666||71
yes|bd_16#inc_2016_2021|25-64|grouped|0|__n|__n|1,395 (100.0)|100||1395
yes|bd_16#inc_2016_2021|25-64|grouped|0|male|male|671 (48.1)|48.100358422939||671
yes|bd_16#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: +3|27 (1.9)|1.93548387096774||27
yes|bd_16#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: 0|1,171 (83.9)|83.9426523297491||1171
yes|bd_16#inc_2016_2021|25-64|grouped|0|cci_g|cci_g: 1-2|197 (14.1)|14.1218637992831||197
yes|bd_16#inc_2016_2021|25-64|grouped|0|age_index|age_index|50.7 (37.2;59.4)|37.2438356164383|59.372602739726|50.708922824
yes|bd_16#inc_2016_2021|25-64|grouped|0|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|25-64|grouped|0|education_level|education_level: long_education|364 (26.1)|26.0931899641577||364
yes|bd_16#inc_2016_2021|25-64|grouped|0|education_level|education_level: medium_education|649 (46.5)|46.5232974910394||649
yes|bd_16#inc_2016_2021|25-64|grouped|0|education_level|education_level: no_education|66 (4.7)|4.73118279569892||66
yes|bd_16#inc_2016_2021|25-64|grouped|0|education_level|education_level: short_education|316 (22.7)|22.6523297491039||316
yes|bd_16#inc_2016_2021|25-64|grouped|1|__n|__n|1,395 (100.0)|100||1395
yes|bd_16#inc_2016_2021|25-64|grouped|1|male|male|700 (50.2)|50.179211469534||700
yes|bd_16#inc_2016_2021|25-64|grouped|1|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|grouped|1|cci_g|cci_g: +3|36 (2.6)|2.58064516129032||36
yes|bd_16#inc_2016_2021|25-64|grouped|1|cci_g|cci_g: 0|1,157 (82.9)|82.9390681003584||1157
yes|bd_16#inc_2016_2021|25-64|grouped|1|cci_g|cci_g: 1-2|202 (14.5)|14.4802867383512||202
yes|bd_16#inc_2016_2021|25-64|grouped|1|age_index|age_index|50.6 (37.0;59.3)|36.979751478404|59.3424657534246|50.608219178
yes|bd_16#inc_2016_2021|25-64|grouped|1|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|25-64|grouped|1|education_level|education_level: long_education|364 (26.1)|26.0931899641577||364
yes|bd_16#inc_2016_2021|25-64|grouped|1|education_level|education_level: medium_education|649 (46.5)|46.5232974910394||649
yes|bd_16#inc_2016_2021|25-64|grouped|1|education_level|education_level: no_education|66 (4.7)|4.73118279569892||66
yes|bd_16#inc_2016_2021|25-64|grouped|1|education_level|education_level: short_education|316 (22.7)|22.6523297491039||316
yes|bd_16#inc_2016_2021|25-64|parent|0|__n|__n|190 (100.0)|100||190
yes|bd_16#inc_2016_2021|25-64|parent|0|male|male|35 (18.4)|18.4210526315789||35
yes|bd_16#inc_2016_2021|25-64|parent|0|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|parent|0|cci_g|cci_g: +3|8 (4.2)|4.21052631578947||8
yes|bd_16#inc_2016_2021|25-64|parent|0|cci_g|cci_g: 0|132 (69.5)|69.4736842105263||132
yes|bd_16#inc_2016_2021|25-64|parent|0|cci_g|cci_g: 1-2|50 (26.3)|26.3157894736842||50
yes|bd_16#inc_2016_2021|25-64|parent|0|age_index|age_index|66.1 (57.3;76.1)|57.2826109738753|76.0792349726776|66.071232877
yes|bd_16#inc_2016_2021|25-64|parent|0|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|25-64|parent|0|education_level|education_level: long_education|*|M|M|M
yes|bd_16#inc_2016_2021|25-64|parent|0|education_level|education_level: medium_education|84 (44.2)|44.2105263157894||84
yes|bd_16#inc_2016_2021|25-64|parent|0|education_level|education_level: no_education|*|M|M|M
yes|bd_16#inc_2016_2021|25-64|parent|0|education_level|education_level: short_education|66 (34.7)|34.7368421052631||66
yes|bd_16#inc_2016_2021|25-64|parent|1|__n|__n|190 (100.0)|100||190
yes|bd_16#inc_2016_2021|25-64|parent|1|male|male|43 (22.6)|22.6315789473684||43
yes|bd_16#inc_2016_2021|25-64|parent|1|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|parent|1|cci_g|cci_g: +3|12 (6.3)|6.31578947368421||12
yes|bd_16#inc_2016_2021|25-64|parent|1|cci_g|cci_g: 0|136 (71.6)|71.578947368421||136
yes|bd_16#inc_2016_2021|25-64|parent|1|cci_g|cci_g: 1-2|42 (22.1)|22.1052631578947||42
yes|bd_16#inc_2016_2021|25-64|parent|1|age_index|age_index|64.9 (57.7;74.8)|57.746021408788|74.772602739726|64.858256606
yes|bd_16#inc_2016_2021|25-64|parent|1|education_level|education_level: title||||
yes|bd_16#inc_2016_2021|25-64|parent|1|education_level|education_level: long_education|*|M|M|M
yes|bd_16#inc_2016_2021|25-64|parent|1|education_level|education_level: medium_education|84 (44.2)|44.2105263157894||84
yes|bd_16#inc_2016_2021|25-64|parent|1|education_level|education_level: no_education|*|M|M|M
yes|bd_16#inc_2016_2021|25-64|parent|1|education_level|education_level: short_education|66 (34.7)|34.7368421052631||66
yes|bd_16#inc_2016_2021|25-64|partner|0|__n|__n|940 (100.0)|100||940
yes|bd_16#inc_2016_2021|25-64|partner|0|male|male|505 (53.7)|53.7234042553191||505
yes|bd_16#inc_2016_2021|25-64|partner|0|cci_g|cci_g: title||||
yes|bd_16#inc_2016_2021|25-64|partner|0|cci_g|cci_g: +3|16 (1.7)|1.70212765957446||16
yes|bd_16#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 0|801 (85.2)|85.2127659574468||801
yes|bd_16#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 1-2|123 (13.1)|13.0851063829787||123
yes|bd_16#inc_2016_2021|25-64|partner|0|age_index|age_index|50.1 (40.3;58.3)|40.2627479601766|58.2709933378247|50.083561644
yes|bd_16#inc_2016_2021|25-64|partner|0|education_level|education_level: title||||
