__label|__var|same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
education_level: short_education|education_level|yes|bd_07#prev_2021|65+|child|1|16,839 (16.5)|16.4668492079014||16839
__n|__n|yes|bd_08#inc_2016_2021|65+|child|0|382 (100.0)|100||382
male|male|yes|bd_08#inc_2016_2021|65+|child|0|202 (52.9)|52.8795811518324||202
cci_g: title|cci_g|yes|bd_08#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_08#inc_2016_2021|65+|child|0|6 (1.6)|1.57068062827225||6
cci_g: 0|cci_g|yes|bd_08#inc_2016_2021|65+|child|0|327 (85.6)|85.6020942408377||327
cci_g: 1-2|cci_g|yes|bd_08#inc_2016_2021|65+|child|0|49 (12.8)|12.82722513089||49
age_index|age_index|yes|bd_08#inc_2016_2021|65+|child|0|49.3 (42.7;55.5)|42.6575342465753|55.4617486338797|49.348094917
education_level: title|education_level|yes|bd_08#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_08#inc_2016_2021|65+|child|0|135 (35.3)|35.3403141361256||135
education_level: medium_education|education_level|yes|bd_08#inc_2016_2021|65+|child|0|182 (47.6)|47.6439790575916||182
education_level: no_education|education_level|yes|bd_08#inc_2016_2021|65+|child|0|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_08#inc_2016_2021|65+|child|0|65 (17.0)|17.0157068062827||65
__n|__n|yes|bd_08#inc_2016_2021|65+|child|1|382 (100.0)|100||382
male|male|yes|bd_08#inc_2016_2021|65+|child|1|181 (47.4)|47.3821989528795||181
cci_g: title|cci_g|yes|bd_08#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_08#inc_2016_2021|65+|child|1|6 (1.6)|1.57068062827225||6
cci_g: 0|cci_g|yes|bd_08#inc_2016_2021|65+|child|1|321 (84.0)|84.0314136125654||321
cci_g: 1-2|cci_g|yes|bd_08#inc_2016_2021|65+|child|1|55 (14.4)|14.3979057591623||55
age_index|age_index|yes|bd_08#inc_2016_2021|65+|child|1|49.6 (42.3;56.6)|42.3287671232876|56.6448087431694|49.592267385
education_level: title|education_level|yes|bd_08#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_08#inc_2016_2021|65+|child|1|135 (35.3)|35.3403141361256||135
education_level: medium_education|education_level|yes|bd_08#inc_2016_2021|65+|child|1|182 (47.6)|47.6439790575916||182
education_level: no_education|education_level|yes|bd_08#inc_2016_2021|65+|child|1|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_08#inc_2016_2021|65+|child|1|65 (17.0)|17.0157068062827||65
__n|__n|yes|bd_08#prev_2021|65+|child|0|752 (100.0)|100||752
male|male|yes|bd_08#prev_2021|65+|child|0|392 (52.1)|52.1276595744681||392
cci_g: title|cci_g|yes|bd_08#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_08#prev_2021|65+|child|0|11 (1.5)|1.4627659574468||11
cci_g: 0|cci_g|yes|bd_08#prev_2021|65+|child|0|651 (86.6)|86.5691489361702||651
cci_g: 1-2|cci_g|yes|bd_08#prev_2021|65+|child|0|90 (12.0)|11.9680851063829||90
age_index|age_index|yes|bd_08#prev_2021|65+|child|0|45.5 (39.6;52.7)|39.6027397260274|52.724043715847|45.519178082
education_level: title|education_level|yes|bd_08#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_08#prev_2021|65+|child|0|289 (38.4)|38.4308510638297||289
education_level: medium_education|education_level|yes|bd_08#prev_2021|65+|child|0|310 (41.2)|41.2234042553191||310
education_level: no_education|education_level|yes|bd_08#prev_2021|65+|child|0|*|M|M|M
education_level: short_education|education_level|yes|bd_08#prev_2021|65+|child|0|*|M|M|M
__n|__n|yes|bd_08#prev_2021|65+|child|1|752 (100.0)|100||752
male|male|yes|bd_08#prev_2021|65+|child|1|368 (48.9)|48.9361702127659||368
cci_g: title|cci_g|yes|bd_08#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_08#prev_2021|65+|child|1|17 (2.3)|2.26063829787234||17
cci_g: 0|cci_g|yes|bd_08#prev_2021|65+|child|1|661 (87.9)|87.8989361702127||661
cci_g: 1-2|cci_g|yes|bd_08#prev_2021|65+|child|1|74 (9.8)|9.84042553191489||74
age_index|age_index|yes|bd_08#prev_2021|65+|child|1|45.8 (39.5;52.7)|39.4657534246575|52.6502732240437|45.832876712
education_level: title|education_level|yes|bd_08#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_08#prev_2021|65+|child|1|289 (38.4)|38.4308510638297||289
education_level: medium_education|education_level|yes|bd_08#prev_2021|65+|child|1|310 (41.2)|41.2234042553191||310
education_level: no_education|education_level|yes|bd_08#prev_2021|65+|child|1|*|M|M|M
education_level: short_education|education_level|yes|bd_08#prev_2021|65+|child|1|*|M|M|M
__n|__n|yes|bd_09#inc_2016_2021|65+|child|0|515 (100.0)|100||515
male|male|yes|bd_09#inc_2016_2021|65+|child|0|268 (52.0)|52.0388349514563||268
cci_g: title|cci_g|yes|bd_09#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_09#inc_2016_2021|65+|child|0|6 (1.2)|1.16504854368932||6
cci_g: 0|cci_g|yes|bd_09#inc_2016_2021|65+|child|0|440 (85.4)|85.4368932038834||440
cci_g: 1-2|cci_g|yes|bd_09#inc_2016_2021|65+|child|0|69 (13.4)|13.3980582524271||69
age_index|age_index|yes|bd_09#inc_2016_2021|65+|child|0|50.2 (43.5;56.7)|43.5068493150685|56.7397260273972|50.246575342
education_level: title|education_level|yes|bd_09#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_09#inc_2016_2021|65+|child|0|153 (29.7)|29.7087378640776||153
education_level: medium_education|education_level|yes|bd_09#inc_2016_2021|65+|child|0|262 (50.9)|50.8737864077669||262
education_level: no_education|education_level|yes|bd_09#inc_2016_2021|65+|child|0|*|M|M|M
education_level: short_education|education_level|yes|bd_09#inc_2016_2021|65+|child|0|*|M|M|M
__n|__n|yes|bd_09#inc_2016_2021|65+|child|1|515 (100.0)|100||515
male|male|yes|bd_09#inc_2016_2021|65+|child|1|257 (49.9)|49.9029126213592||257
cci_g: title|cci_g|yes|bd_09#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_09#inc_2016_2021|65+|child|1|13 (2.5)|2.52427184466019||13
cci_g: 0|cci_g|yes|bd_09#inc_2016_2021|65+|child|1|436 (84.7)|84.6601941747572||436
cci_g: 1-2|cci_g|yes|bd_09#inc_2016_2021|65+|child|1|66 (12.8)|12.8155339805825||66
age_index|age_index|yes|bd_09#inc_2016_2021|65+|child|1|50.7 (43.8;56.4)|43.7616438356164|56.4319559847294|50.705037802
education_level: title|education_level|yes|bd_09#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_09#inc_2016_2021|65+|child|1|153 (29.7)|29.7087378640776||153
education_level: medium_education|education_level|yes|bd_09#inc_2016_2021|65+|child|1|262 (50.9)|50.8737864077669||262
education_level: no_education|education_level|yes|bd_09#inc_2016_2021|65+|child|1|*|M|M|M
education_level: short_education|education_level|yes|bd_09#inc_2016_2021|65+|child|1|*|M|M|M
__n|__n|yes|bd_09#prev_2021|65+|child|0|1,998 (100.0)|100||1998
male|male|yes|bd_09#prev_2021|65+|child|0|1,006 (50.4)|50.3503503503503||1006
cci_g: title|cci_g|yes|bd_09#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_09#prev_2021|65+|child|0|36 (1.8)|1.8018018018018||36
cci_g: 0|cci_g|yes|bd_09#prev_2021|65+|child|0|1,741 (87.1)|87.1371371371371||1741
cci_g: 1-2|cci_g|yes|bd_09#prev_2021|65+|child|0|221 (11.1)|11.061061061061||221
age_index|age_index|yes|bd_09#prev_2021|65+|child|0|47.6 (41.2;54.6)|41.186301369863|54.5698630136986|47.55890411
education_level: title|education_level|yes|bd_09#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_09#prev_2021|65+|child|0|655 (32.8)|32.7827827827827||655
education_level: medium_education|education_level|yes|bd_09#prev_2021|65+|child|0|911 (45.6)|45.5955955955956||911
education_level: no_education|education_level|yes|bd_09#prev_2021|65+|child|0|*|M|M|M
education_level: short_education|education_level|yes|bd_09#prev_2021|65+|child|0|*|M|M|M
__n|__n|yes|bd_09#prev_2021|65+|child|1|1,998 (100.0)|100||1998
male|male|yes|bd_09#prev_2021|65+|child|1|962 (48.1)|48.1481481481481||962
cci_g: title|cci_g|yes|bd_09#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_09#prev_2021|65+|child|1|47 (2.4)|2.35235235235235||47
cci_g: 0|cci_g|yes|bd_09#prev_2021|65+|child|1|1,739 (87.0)|87.037037037037||1739
cci_g: 1-2|cci_g|yes|bd_09#prev_2021|65+|child|1|212 (10.6)|10.6106106106106||212
age_index|age_index|yes|bd_09#prev_2021|65+|child|1|47.7 (41.6;54.8)|41.572602739726|54.8|47.676712329
education_level: title|education_level|yes|bd_09#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_09#prev_2021|65+|child|1|655 (32.8)|32.7827827827827||655
education_level: medium_education|education_level|yes|bd_09#prev_2021|65+|child|1|911 (45.6)|45.5955955955956||911
education_level: no_education|education_level|yes|bd_09#prev_2021|65+|child|1|*|M|M|M
education_level: short_education|education_level|yes|bd_09#prev_2021|65+|child|1|*|M|M|M
__n|__n|yes|bd_10#inc_2016_2021|65+|child|0|13 (100.0)|100||13
male|male|yes|bd_10#inc_2016_2021|65+|child|0|*|M|M|M
cci_g: title|cci_g|yes|bd_10#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_10#inc_2016_2021|65+|child|0|0 (0.0)|0||0
cci_g: 0|cci_g|yes|bd_10#inc_2016_2021|65+|child|0|*|M|M|M
cci_g: 1-2|cci_g|yes|bd_10#inc_2016_2021|65+|child|0|*|M|M|M
age_index|age_index|yes|bd_10#inc_2016_2021|65+|child|0|52.4 (42.2;54.6)|42.1671232876712|54.5808219178082|52.375342466
education_level: title|education_level|yes|bd_10#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_10#inc_2016_2021|65+|child|0|*|M|M|M
education_level: medium_education|education_level|yes|bd_10#inc_2016_2021|65+|child|0|*|M|M|M
education_level: no_education|education_level|yes|bd_10#inc_2016_2021|65+|child|0|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_10#inc_2016_2021|65+|child|0|*|M|M|M
__n|__n|yes|bd_10#inc_2016_2021|65+|child|1|13 (100.0)|100||13
male|male|yes|bd_10#inc_2016_2021|65+|child|1|*|M|M|M
cci_g: title|cci_g|yes|bd_10#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_10#inc_2016_2021|65+|child|1|0 (0.0)|0||0
cci_g: 0|cci_g|yes|bd_10#inc_2016_2021|65+|child|1|*|M|M|M
cci_g: 1-2|cci_g|yes|bd_10#inc_2016_2021|65+|child|1|*|M|M|M
age_index|age_index|yes|bd_10#inc_2016_2021|65+|child|1|51.3 (46.5;53.0)|46.531506849315|52.9616438356164|51.293150685
education_level: title|education_level|yes|bd_10#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_10#inc_2016_2021|65+|child|1|*|M|M|M
education_level: medium_education|education_level|yes|bd_10#inc_2016_2021|65+|child|1|*|M|M|M
education_level: no_education|education_level|yes|bd_10#inc_2016_2021|65+|child|1|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_10#inc_2016_2021|65+|child|1|*|M|M|M
__n|__n|yes|bd_10#prev_2021|65+|child|0|59 (100.0)|100||59
male|male|yes|bd_10#prev_2021|65+|child|0|35 (59.3)|59.322033898305||35
cci_g: title|cci_g|yes|bd_10#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_10#prev_2021|65+|child|0|*|M|M|M
cci_g: 0|cci_g|yes|bd_10#prev_2021|65+|child|0|*|M|M|M
cci_g: 1-2|cci_g|yes|bd_10#prev_2021|65+|child|0|*|M|M|M
age_index|age_index|yes|bd_10#prev_2021|65+|child|0|47.2 (42.5;51.0)|42.4547945205479|51.0246575342465|47.208219178
education_level: title|education_level|yes|bd_10#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_10#prev_2021|65+|child|0|26 (44.1)|44.0677966101694||26
education_level: medium_education|education_level|yes|bd_10#prev_2021|65+|child|0|22 (37.3)|37.2881355932203||22
education_level: no_education|education_level|yes|bd_10#prev_2021|65+|child|0|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_10#prev_2021|65+|child|0|11 (18.6)|18.6440677966101||11
__n|__n|yes|bd_10#prev_2021|65+|child|1|59 (100.0)|100||59
male|male|yes|bd_10#prev_2021|65+|child|1|31 (52.5)|52.5423728813559||31
cci_g: title|cci_g|yes|bd_10#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_10#prev_2021|65+|child|1|0 (0.0)|0||0
cci_g: 0|cci_g|yes|bd_10#prev_2021|65+|child|1|54 (91.5)|91.5254237288135||54
cci_g: 1-2|cci_g|yes|bd_10#prev_2021|65+|child|1|5 (8.5)|8.47457627118644||5
age_index|age_index|yes|bd_10#prev_2021|65+|child|1|46.6 (41.0;50.3)|41.0438356164383|50.3342465753424|46.646575342
education_level: title|education_level|yes|bd_10#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_10#prev_2021|65+|child|1|26 (44.1)|44.0677966101694||26
education_level: medium_education|education_level|yes|bd_10#prev_2021|65+|child|1|22 (37.3)|37.2881355932203||22
education_level: no_education|education_level|yes|bd_10#prev_2021|65+|child|1|0 (0.0)|0||0
education_level: short_education|education_level|yes|bd_10#prev_2021|65+|child|1|11 (18.6)|18.6440677966101||11
__n|__n|yes|bd_11#inc_2016_2021|65+|child|0|3,122 (100.0)|100||3122
male|male|yes|bd_11#inc_2016_2021|65+|child|0|1,584 (50.7)|50.7367072389494||1584
cci_g: title|cci_g|yes|bd_11#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_11#inc_2016_2021|65+|child|0|53 (1.7)|1.69762972453555||53
cci_g: 0|cci_g|yes|bd_11#inc_2016_2021|65+|child|0|2,667 (85.4)|85.4260089686098||2667
cci_g: 1-2|cci_g|yes|bd_11#inc_2016_2021|65+|child|0|402 (12.9)|12.8763613068545||402
age_index|age_index|yes|bd_11#inc_2016_2021|65+|child|0|52.4 (46.0;57.8)|46.0319934126805|57.8005464480874|52.42575043
education_level: title|education_level|yes|bd_11#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_11#inc_2016_2021|65+|child|0|971 (31.1)|31.1018577834721||971
education_level: medium_education|education_level|yes|bd_11#inc_2016_2021|65+|child|0|1,589 (50.9)|50.8968609865471||1589
education_level: no_education|education_level|yes|bd_11#inc_2016_2021|65+|child|0|24 (0.8)|0.76873798846893||24
education_level: short_education|education_level|yes|bd_11#inc_2016_2021|65+|child|0|538 (17.2)|17.2325432415118||538
__n|__n|yes|bd_11#inc_2016_2021|65+|child|1|3,122 (100.0)|100||3122
male|male|yes|bd_11#inc_2016_2021|65+|child|1|1,501 (48.1)|48.0781550288276||1501
cci_g: title|cci_g|yes|bd_11#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_11#inc_2016_2021|65+|child|1|54 (1.7)|1.72966047405509||54
cci_g: 0|cci_g|yes|bd_11#inc_2016_2021|65+|child|1|2,642 (84.6)|84.6252402306214||2642
cci_g: 1-2|cci_g|yes|bd_11#inc_2016_2021|65+|child|1|426 (13.6)|13.6450992953235||426
age_index|age_index|yes|bd_11#inc_2016_2021|65+|child|1|52.2 (46.1;57.6)|46.0970132494947|57.6438356164383|52.199734262
education_level: title|education_level|yes|bd_11#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_11#inc_2016_2021|65+|child|1|971 (31.1)|31.1018577834721||971
education_level: medium_education|education_level|yes|bd_11#inc_2016_2021|65+|child|1|1,589 (50.9)|50.8968609865471||1589
education_level: no_education|education_level|yes|bd_11#inc_2016_2021|65+|child|1|24 (0.8)|0.76873798846893||24
education_level: short_education|education_level|yes|bd_11#inc_2016_2021|65+|child|1|538 (17.2)|17.2325432415118||538
__n|__n|yes|bd_11#prev_2021|65+|child|0|6,060 (100.0)|100||6060
male|male|yes|bd_11#prev_2021|65+|child|0|3,118 (51.5)|51.4521452145214||3118
cci_g: title|cci_g|yes|bd_11#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_11#prev_2021|65+|child|0|116 (1.9)|1.91419141914191||116
cci_g: 0|cci_g|yes|bd_11#prev_2021|65+|child|0|5,125 (84.6)|84.5709570957095||5125
cci_g: 1-2|cci_g|yes|bd_11#prev_2021|65+|child|0|819 (13.5)|13.5148514851485||819
age_index|age_index|yes|bd_11#prev_2021|65+|child|0|51.8 (45.1;57.7)|45.0506849315068|57.6698630136986|51.794520548
education_level: title|education_level|yes|bd_11#prev_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_11#prev_2021|65+|child|0|2,014 (33.2)|33.2343234323432||2014
education_level: medium_education|education_level|yes|bd_11#prev_2021|65+|child|0|2,849 (47.0)|47.013201320132||2849
education_level: no_education|education_level|yes|bd_11#prev_2021|65+|child|0|23 (0.4)|0.37953795379537||23
education_level: short_education|education_level|yes|bd_11#prev_2021|65+|child|0|1,174 (19.4)|19.3729372937293||1174
__n|__n|yes|bd_11#prev_2021|65+|child|1|6,060 (100.0)|100||6060
male|male|yes|bd_11#prev_2021|65+|child|1|2,969 (49.0)|48.993399339934||2969
cci_g: title|cci_g|yes|bd_11#prev_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_11#prev_2021|65+|child|1|110 (1.8)|1.81518151815181||110
cci_g: 0|cci_g|yes|bd_11#prev_2021|65+|child|1|5,123 (84.5)|84.5379537953795||5123
cci_g: 1-2|cci_g|yes|bd_11#prev_2021|65+|child|1|827 (13.6)|13.6468646864686||827
age_index|age_index|yes|bd_11#prev_2021|65+|child|1|51.8 (45.3;57.7)|45.2506849315068|57.7479452054794|51.790410959
education_level: title|education_level|yes|bd_11#prev_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_11#prev_2021|65+|child|1|2,014 (33.2)|33.2343234323432||2014
education_level: medium_education|education_level|yes|bd_11#prev_2021|65+|child|1|2,849 (47.0)|47.013201320132||2849
education_level: no_education|education_level|yes|bd_11#prev_2021|65+|child|1|23 (0.4)|0.37953795379537||23
education_level: short_education|education_level|yes|bd_11#prev_2021|65+|child|1|1,174 (19.4)|19.3729372937293||1174
__n|__n|yes|bd_12#inc_2016_2021|65+|child|0|2,660 (100.0)|100||2660
male|male|yes|bd_12#inc_2016_2021|65+|child|0|1,433 (53.9)|53.8721804511278||1433
cci_g: title|cci_g|yes|bd_12#inc_2016_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_12#inc_2016_2021|65+|child|0|47 (1.8)|1.76691729323308||47
cci_g: 0|cci_g|yes|bd_12#inc_2016_2021|65+|child|0|2,311 (86.9)|86.8796992481203||2311
cci_g: 1-2|cci_g|yes|bd_12#inc_2016_2021|65+|child|0|302 (11.4)|11.3533834586466||302
age_index|age_index|yes|bd_12#inc_2016_2021|65+|child|0|48.4 (42.5;54.4)|42.4636574593906|54.4068231155026|48.420136238
education_level: title|education_level|yes|bd_12#inc_2016_2021|65+|child|0||||
education_level: long_education|education_level|yes|bd_12#inc_2016_2021|65+|child|0|857 (32.2)|32.2180451127819||857
education_level: medium_education|education_level|yes|bd_12#inc_2016_2021|65+|child|0|1,304 (49.0)|49.0225563909774||1304
education_level: no_education|education_level|yes|bd_12#inc_2016_2021|65+|child|0|10 (0.4)|0.37593984962406||10
education_level: short_education|education_level|yes|bd_12#inc_2016_2021|65+|child|0|489 (18.4)|18.3834586466165||489
__n|__n|yes|bd_12#inc_2016_2021|65+|child|1|2,660 (100.0)|100||2660
male|male|yes|bd_12#inc_2016_2021|65+|child|1|1,449 (54.5)|54.4736842105263||1449
cci_g: title|cci_g|yes|bd_12#inc_2016_2021|65+|child|1||||
cci_g: +3|cci_g|yes|bd_12#inc_2016_2021|65+|child|1|38 (1.4)|1.42857142857142||38
cci_g: 0|cci_g|yes|bd_12#inc_2016_2021|65+|child|1|2,290 (86.1)|86.0902255639097||2290
cci_g: 1-2|cci_g|yes|bd_12#inc_2016_2021|65+|child|1|332 (12.5)|12.4812030075188||332
age_index|age_index|yes|bd_12#inc_2016_2021|65+|child|1|48.6 (42.8;54.6)|42.8301220151208|54.6044389550116|48.588760386
education_level: title|education_level|yes|bd_12#inc_2016_2021|65+|child|1||||
education_level: long_education|education_level|yes|bd_12#inc_2016_2021|65+|child|1|857 (32.2)|32.2180451127819||857
education_level: medium_education|education_level|yes|bd_12#inc_2016_2021|65+|child|1|1,304 (49.0)|49.0225563909774||1304
education_level: no_education|education_level|yes|bd_12#inc_2016_2021|65+|child|1|10 (0.4)|0.37593984962406||10
education_level: short_education|education_level|yes|bd_12#inc_2016_2021|65+|child|1|489 (18.4)|18.3834586466165||489
__n|__n|yes|bd_12#prev_2021|65+|child|0|32,416 (100.0)|100||32416
male|male|yes|bd_12#prev_2021|65+|child|0|17,506 (54.0)|54.0041954590325||17506
cci_g: title|cci_g|yes|bd_12#prev_2021|65+|child|0||||
cci_g: +3|cci_g|yes|bd_12#prev_2021|65+|child|0|542 (1.7)|1.67201382033563||542
cci_g: 0|cci_g|yes|bd_12#prev_2021|65+|child|0|28,189 (87.0)|86.9601431391905||28189
cci_g: 1-2|cci_g|yes|bd_12#prev_2021|65+|child|0|3,685 (11.4)|11.3678430404738||3685
age_index|age_index|yes|bd_12#prev_2021|65+|child|0|48.7 (42.7;55.1)|42.7150684931506|55.1369863013698|48.724043716
